payment_id,claim_id,payment_date,payment_amount
P78872e912b03,CL0000912,2019-02-21,3928.71
Pca241b7e03e2,CL0000912,2019-04-21,2055.01
P3fd3b61c77ed,CL0000912,2019-05-21,1262.19
Pb15ba0709ae6,CL0000913,2024-03-27,2685.87
P3a4d00de8fae,CL0000913,2024-06-27,2493.38
Pa0da11397ae7,CL0000913,2024-11-27,9387.84
P382912b99873,CL0000914,2020-06-11,1837.42
P6517ec938e01,CL0000915,2019-10-04,14442.79
Pbd467b448189,CL0000915,2020-06-04,28319.68
Pdbddff7c3959,CL0000915,2020-10-04,2004.22
P36de3f42ace3,CL0000915,2020-12-04,4060.33
Pf5e2e0ddee15,CL0000915,2021-01-04,1101.5
Pf74e707fd424,CL0000915,2021-03-04,4722.0
P2eeae50fc997,CL0000916,2024-01-17,59008.61
Pc58e4d62b08f,CL0000916,2024-03-17,5641.1
P0db802708bb4,CL0000916,2024-06-17,9876.98
P9f391986c7f4,CL0000917,2023-09-16,3439.17
P20528c0c413d,CL0000917,2024-02-16,1926.4
Pba1c764f2ec7,CL0000917,2024-09-16,8920.26
Pc11cead0cb10,CL0000917,2024-11-16,5857.51
P1df99f5e7568,CL0000918,2024-01-01,3503.39
P6a1c9b9d9933,CL0000918,2024-06-01,4593.85
P7a5ba4a43a98,CL0000918,2024-09-01,359.84
P0ce51dd6be48,CL0000919,2023-05-11,9322.44
P10299201fcad,CL0000919,2023-11-11,3553.44
P94abc89f37dc,CL0000919,2024-02-11,13872.74
Pb394b6b5b852,CL0000919,2024-04-11,1343.56
P2a3c5939c3af,CL0000920,2020-12-15,4980.86
Pda51a1aa0327,CL0000920,2021-05-15,2812.58
Pd197714455e1,CL0000920,2021-11-15,1862.98
P06d8fd49d4be,CL0000920,2022-03-15,1128.66
P4c14449f040b,CL0000921,2016-02-24,1719.22
Pa9bea0a70419,CL0000921,2016-04-24,6651.37
P7921ffbb8458,CL0000922,2016-12-19,7559.69
Pa2258662c01a,CL0000922,2017-01-19,14553.46
P5728990952ff,CL0000922,2017-06-19,18366.17
P10f4a245b71a,CL0000924,2019-11-20,10704.27
P49effea72284,CL0000924,2020-01-20,4216.4
P6fc6e1d5fdc5,CL0000925,2019-01-19,4674.27
Pe6de90f95c04,CL0000925,2019-09-19,27279.7
P363ca765494c,CL0000926,2024-11-21,1641.89
Pb857dca2f15a,CL0000927,2021-07-12,4061.56
P1247a6d07767,CL0000927,2021-11-12,17327.85
P9af750ab037a,CL0000927,2022-01-12,1100.16
P21177a5ee8e0,CL0000928,2022-10-06,12926.35
P6783ac87bead,CL0000928,2023-11-06,14425.74
P64a866b072f6,CL0000929,2018-06-13,2568.01
P77ba675e7f48,CL0000930,2019-04-07,1912.9
P24172358aa9c,CL0000930,2019-12-07,4221.18
P78f8f5c21c04,CL0000931,2023-06-08,1335.8
P8c3a9dd354a2,CL0000931,2023-08-08,468.05
Pae86391c618c,CL0000932,2023-08-16,577.53
P0ae39b7d1fc3,CL0000932,2023-09-16,1548.65
P346520f3d8f2,CL0000932,2023-11-16,2072.09
P0759d62f2340,CL0000932,2024-02-16,505.01
Pb55e39a733e3,CL0000933,2024-07-16,875.96
P8551a8346318,CL0000933,2024-12-16,3254.22
P2a77fe9d2e96,CL0000934,2017-10-13,2659.39
P873faf4a84b5,CL0000934,2018-06-13,6573.89
P07d509056863,CL0000935,2023-03-07,983.61
P44cf4ccc550e,CL0000935,2023-07-07,1734.75
P011e36090cfe,CL0000935,2023-10-07,1489.88
P2571acb0f7f0,CL0000935,2023-11-07,428.05
P6f95c2dd5643,CL0000936,2024-01-13,10677.17
Pae491ff0dd72,CL0000936,2024-03-13,2842.81
P82164f249b19,CL0000936,2024-04-13,2045.47
P78e8810abe8f,CL0000939,2020-01-27,7320.99
Pbe87d1f56dbb,CL0000939,2020-02-27,10611.76
P35231b30c0db,CL0000939,2021-09-27,11131.95
P36fd7553cd53,CL0000941,2022-06-25,2310.48
P49aa6099db58,CL0000941,2022-10-25,604.6
Pa46f3ee359df,CL0000941,2023-01-25,252.81
Pf7b6c3255a83,CL0000941,2023-02-25,390.03
P5646514ade4a,CL0000942,2022-08-14,13773.8
P2cc5228aac2a,CL0000942,2023-03-14,21771.81
P6811f5e662ce,CL0000942,2024-02-14,8215.54
Pd8ef340d31ea,CL0000943,2017-03-23,3946.68
P8826a164b983,CL0000943,2017-06-23,1026.53
Paead0e5075ff,CL0000944,2017-06-09,13847.35
P81daf7ab1f04,CL0000944,2017-12-09,793.7
Pfab091546383,CL0000945,2017-05-25,5043.51
P23db1aed8bbf,CL0000945,2019-01-25,3277.5
Pcf48981e9d93,CL0000945,2019-03-25,14698.08
Pb5334a1800df,CL0000945,2019-04-25,25709.66
P766a32a1eb5e,CL0000946,2017-10-02,16674.0
Pdfaef2bc4456,CL0000947,2020-01-25,4295.78
Pacca59325364,CL0000947,2020-04-25,5573.17
P73488e8d33e1,CL0000948,2017-12-26,4120.88
P85b980ef5a79,CL0000948,2018-03-26,3310.73
Pa5c8d203a981,CL0000948,2018-04-26,2444.88
P8317e80622ba,CL0000949,2022-11-13,4008.49
Pafb00b7fe2f9,CL0000949,2023-08-13,19931.78
Pa4940dec5615,CL0000950,2018-03-04,17183.42
Pf455cae491cf,CL0000950,2018-06-04,14114.55
Pc4449599f874,CL0000951,2018-07-15,2473.24
Pd9d044616e76,CL0000951,2018-10-15,6286.07
Pb3ddc4c3af62,CL0000952,2018-09-09,14912.44
P5b8f2756275b,CL0000952,2019-03-09,10505.75
Pbba08b85611f,CL0000953,2018-07-25,2608.35
P1f709f0b336b,CL0000953,2018-09-25,413.37
Pbbea44d28020,CL0000953,2019-01-25,3094.49
P227434339e18,CL0000953,2019-03-25,2280.34
Pb90e6cc44877,CL0000954,2020-04-03,15451.33
P89f24a87e67c,CL0000954,2020-08-03,980.85
P54da9f19d51f,CL0000955,2015-11-07,11180.8
P284465515662,CL0000955,2016-06-07,9795.73
P6b65ebb5d460,CL0000956,2021-12-18,26759.02
Pfb94e0f3a099,CL0000956,2022-07-18,4918.94
P7aa3d804c203,CL0000956,2023-01-18,19340.66
P4f12ea8604d7,CL0000957,2016-07-14,14851.48
P5a73671a31cc,CL0000957,2017-01-14,2855.34
Pc3ecb8419c96,CL0000958,2022-11-13,920.25
P8a3a620705f0,CL0000958,2023-03-13,160.1
Pab999ace6667,CL0000959,2023-08-08,6816.79
Pac1bc0da72f0,CL0000959,2024-01-08,9502.98
P7a36cd3c3b0f,CL0000959,2024-02-08,12872.33
P9c6761daca22,CL0000960,2018-11-21,14300.61
P3a613a6e25ed,CL0000960,2019-05-21,15410.39
Pda0900635fb9,CL0000960,2019-06-21,19256.64
P092aaeb3a951,CL0000960,2020-05-21,3642.01
Pb503fe81c7d9,CL0000960,2020-06-21,153.65
P910e18daf2e3,CL0000960,2020-07-21,12652.33
P00b7e7c6af32,CL0000960,2020-08-21,1891.26
Pbf22277b1013,CL0000961,2018-10-27,18584.07
P3c99fc349648,CL0000961,2018-12-27,2727.82
P3cf5425ac38e,CL0000961,2019-03-27,5051.16
Pedd0b69f63ad,CL0000962,2017-07-10,7000.41
P510dd530b134,CL0000962,2017-08-10,13198.3
Pa02de8cfaf50,CL0000962,2017-11-10,23593.61
Pef1e17eb85ff,CL0000962,2018-07-10,1279.83
P918aa9e6260c,CL0000963,2018-04-06,279.14
P0b005d1cfc9f,CL0000963,2018-12-06,7494.41
Pc194a3ca7298,CL0000964,2022-06-27,38982.21
P7b86e68595d8,CL0000964,2022-07-27,822.15
P0a84927499d7,CL0000965,2023-02-02,834.68
P948781d31c1c,CL0000965,2023-03-02,11503.98
P8981639af45d,CL0000965,2024-05-02,225.29
P05a3b6ee39ba,CL0000966,2019-07-11,10471.53
P4b02dbbdb076,CL0000966,2019-08-11,5038.81
P21d6fc12f126,CL0000966,2020-02-11,3233.3
Pbaa510fde93f,CL0000967,2020-04-21,1108.35
Pf2f1b10473ca,CL0000967,2020-10-21,5339.32
Peeb755eb7d55,CL0000968,2017-01-05,1858.17
P59b0acb8f4a7,CL0000969,2021-10-27,5536.76
P60f2966cc9a5,CL0000969,2021-11-27,1613.73
P4a8583aea7ce,CL0000969,2022-01-27,3148.68
P4db1e37dee3a,CL0000970,2020-05-03,4679.16
P4dd0cd8bd920,CL0000970,2020-08-03,1403.65
P41081d6205ef,CL0000970,2021-01-03,529.28
P825471e210e9,CL0000970,2021-02-03,1315.11
P809bc115e1d4,CL0000971,2024-12-04,4461.65
P088dc2dd8fb3,CL0000972,2021-09-24,24810.46
Pb3191a4f13cf,CL0000972,2022-01-24,11327.55
P96c2b26ad44f,CL0000972,2022-04-24,6616.79
P5b12d6d6f397,CL0000972,2022-11-24,45970.8
P05884e9edaed,CL0000972,2022-12-24,2643.3
P53bf1da39bce,CL0000972,2023-01-24,16253.95
Pfb49cf094859,CL0000973,2022-02-14,10928.88
P9b1bb5302e0b,CL0000973,2022-05-14,4880.0
P91edc0ad480c,CL0000973,2023-02-14,2564.76
P331118b2ae50,CL0000974,2017-01-20,4890.52
P8fb8d11eef8f,CL0000974,2017-03-20,24015.49
P0fe179cc60b5,CL0000974,2018-05-20,37130.18
Pbb271bca6200,CL0000974,2018-07-20,38149.43
P5b364aef7665,CL0000974,2018-09-20,10683.11
P269b5f62dbba,CL0000975,2016-10-02,24112.62
P0388dca9da1f,CL0000975,2017-01-02,2133.06
P900199f7fe38,CL0000976,2017-02-11,323.58
Peb59f40dabf5,CL0000976,2017-04-11,1552.46
P8626a522dccb,CL0000977,2019-10-22,1427.88
P0a8900d1813f,CL0000977,2020-08-22,2699.88
P36ef2de26b17,CL0000977,2020-12-22,2948.65
P62f9a5323ab7,CL0000978,2020-04-26,3293.34
P99fce2d1ae40,CL0000978,2020-09-26,12608.46
P81130ea7640a,CL0000978,2020-10-26,13038.61
P081c21f4cf59,CL0000978,2021-08-26,10113.05
P56692f0fc26d,CL0000978,2021-10-26,18522.28
Pd965e0a7e66d,CL0000979,2016-09-24,1312.17
P55463a4c5e8c,CL0000979,2016-10-24,2007.3
P6c61fa1308a7,CL0000979,2016-12-24,6390.03
Pa999f44f01b9,CL0000979,2017-02-24,400.21
Pb4a6486453d6,CL0000980,2022-02-22,4247.63
P5f7b3e2b7b7a,CL0000980,2022-08-22,11419.83
P1e2fc0437690,CL0000981,2017-08-16,2925.39
P2b3174925ffb,CL0000982,2022-10-16,1591.2
P0ffa34b97f91,CL0000983,2023-11-14,1129.62
P0a5aa7c5817d,CL0000983,2024-02-14,1473.14
Pc90ac43bc655,CL0000983,2024-04-14,730.73
Pf713c77868c9,CL0000984,2019-02-14,31393.49
P12c73301c561,CL0000984,2020-04-14,3264.96
P3d654e808c05,CL0000984,2020-08-14,995.88
Pcddede93c685,CL0000986,2024-10-12,11685.55
Pb2fd616ad778,CL0000987,2024-05-26,10172.02
P622e01457d35,CL0000987,2024-07-26,5687.48
Pe0b065ddc1b1,CL0000987,2024-08-26,7941.21
P49d9edbbe723,CL0000988,2017-07-18,5780.34
Pca5f4b40888e,CL0000988,2018-07-18,1757.47
P60fd0b68e55a,CL0000989,2019-01-27,1859.55
Pc5c8bcaadd40,CL0000989,2019-05-27,1730.5
P14906a3a0601,CL0000989,2019-06-27,1874.9
P2732f34f4c1a,CL0000989,2019-07-27,1836.75
P62856bfa4c0e,CL0000990,2017-06-09,2610.76
P2f29d70f0426,CL0000990,2017-12-09,810.67
Pca1f27935156,CL0000990,2018-01-09,1083.51
P92c918f607de,CL0000990,2018-09-09,2193.65
P8594e10fd7f6,CL0000991,2021-02-26,1602.55
P0c3d57adc927,CL0000992,2017-10-15,835.81
Pa7858b07e533,CL0000992,2018-03-15,230.73
P6fd8c87190f2,CL0000992,2018-06-15,1610.7
Pdc287fba4aae,CL0000993,2018-06-20,146.13
P75d5ee71444b,CL0000993,2018-10-20,1616.68
Pb2d72fe51a48,CL0000994,2016-11-28,37.76
P0f241106821c,CL0000994,2017-03-28,1106.94
P1ec3dcb0885b,CL0000995,2023-12-14,3524.79
P649333678707,CL0000996,2024-04-22,689.08
Pef7ad04df96a,CL0000996,2024-09-22,5613.94
P83481bf53de6,CL0000997,2020-06-22,4881.13
Pc58bbcbe9fef,CL0000997,2021-06-22,3952.95
P095b940b3b99,CL0000997,2021-08-22,38999.08
Pb8add294b8c6,CL0000998,2021-03-19,3023.31
Pd2140caa5722,CL0000998,2022-02-19,823.51
P6ef353834523,CL0000998,2022-03-19,16632.58
P9a6b776333e4,CL0000999,2021-10-19,8633.36
P498ca41df3d9,CL0000999,2023-02-19,17119.06
P4a24ec839a28,CL0000999,2023-03-19,8249.91
P8fcae099c376,CL0000999,2023-04-19,173.29
P7a500a1dfe68,CL0000999,2023-08-19,2627.49
P85f0a8480373,CL0001000,2021-05-06,3579.09
P2087d0e37c8b,CL0001000,2021-07-06,6193.04
P8027c0c7995c,CL0001001,2022-04-27,3937.81
Pb898652ab5fc,CL0001002,2020-10-17,2039.46
P0f0a1c056ffa,CL0001003,2024-11-01,1103.3
P72791c7c357d,CL0001004,2023-03-26,5400.81
P0c9aed7c8c4b,CL0001004,2024-03-26,4123.57
Pdbaac2c42995,CL0001005,2024-08-10,935.58
P6aa8d3bb2c0d,CL0001006,2023-12-10,337.55
P88ec2e87f59d,CL0001006,2024-05-10,7660.21
P9992f72049f2,CL0001007,2023-11-01,3465.64
P1537ec537a60,CL0001007,2024-02-01,2805.99
Pae52daf5c91d,CL0001007,2024-08-01,10923.53
Pb7cf2f7eba14,CL0001009,2024-02-02,9319.47
Pd172ffb55794,CL0001009,2024-11-02,6823.3
Pc59cfd6cdf3a,CL0001010,2023-08-16,21857.46
P57f14195542a,CL0001010,2024-02-16,9662.11
Pd93ca49dbaca,CL0001011,2022-12-01,2398.25
P8f7db1a17991,CL0001011,2023-06-01,13220.89
P544a40207d89,CL0001012,2024-03-19,1178.66
P241896ae174a,CL0001012,2024-07-19,17981.39
Pf768d0f7a97c,CL0001012,2024-12-19,2179.22
P6901e8860232,CL0001013,2017-02-20,11840.39
P9a3552a2dab0,CL0001013,2017-04-20,3943.0
Pdcb7873da790,CL0001014,2015-12-07,2081.96
P5dac37160433,CL0001014,2016-02-07,2286.68
Pa63f41f3a6b1,CL0001014,2017-01-07,1265.06
Pf5160203686a,CL0001014,2017-02-07,479.95
P4963aa955aa5,CL0001015,2017-01-28,1020.78
Pe484df66f14e,CL0001015,2017-02-28,4086.46
P936f92da1099,CL0001015,2017-07-28,1932.21
P2c020860c0f8,CL0001016,2017-07-26,625.78
P63861c636fa9,CL0001016,2017-12-26,10146.41
P6558b0d75798,CL0001017,2023-04-21,16886.46
P323ab52f6b2e,CL0001017,2024-01-21,29381.24
P32bff8c76abb,CL0001018,2024-03-11,7447.09
P172583d17c3e,CL0001018,2024-06-11,11510.38
Pfcd6fb3af6e5,CL0001019,2018-08-03,1150.43
Pb55b4d779187,CL0001019,2018-10-03,6185.95
P692494ae9d64,CL0001020,2018-06-05,10005.84
P96c37e59ccb2,CL0001020,2018-07-05,284.32
P5c192381fd89,CL0001021,2017-12-07,242.04
P3e85aac89842,CL0001021,2018-03-07,2617.83
Pa6ad1e9f2b1c,CL0001021,2018-04-07,13240.41
P02d5084fb295,CL0001022,2019-02-12,5353.46
P9377d14204fd,CL0001022,2019-06-12,2438.3
P98917fcec256,CL0001023,2022-02-14,871.26
P61f4711da029,CL0001023,2022-09-14,1347.83
P344ed1bd7a19,CL0001023,2022-10-14,2175.26
Pc0e7b50c5317,CL0001023,2022-11-14,627.53
Pd6ee743dcfe3,CL0001023,2023-02-14,4959.39
Pdeb9980c9aa7,CL0001023,2023-03-14,1330.95
P4272578b1217,CL0001023,2023-10-14,1219.18
P0f97eacdcac5,CL0001024,2022-05-24,1321.41
P0b34adc88cdc,CL0001024,2023-01-24,3814.12
Pd731a2c9965a,CL0001025,2024-12-20,2005.8
P2d8a3a9e1027,CL0001026,2024-11-17,1926.73
P5e723ca64b0a,CL0001027,2018-07-28,5850.44
Pc228672ba39a,CL0001028,2020-01-21,407.15
P3659ddeca090,CL0001028,2020-08-21,2984.67
P8a778176da89,CL0001029,2018-01-04,889.38
Pe45c8809ac33,CL0001030,2024-07-14,1207.89
Pa484f1c4484d,CL0001030,2024-09-14,1556.11
Pfd6db4f1cad5,CL0001031,2019-12-06,2704.98
P94d18af11842,CL0001031,2020-02-06,585.48
P817ce67752e7,CL0001031,2020-07-06,1541.36
P5b67ef0622ab,CL0001032,2020-01-27,5098.5
P0ca24964d030,CL0001032,2020-07-27,875.6
P93bc9d7ee017,CL0001033,2021-06-14,1361.29
P12db0228ae0c,CL0001034,2019-08-20,3584.32
Pd16a2145ef6b,CL0001034,2019-11-20,12870.31
P9e075f238f8e,CL0001035,2019-07-19,2480.84
P7ccfad9c7290,CL0001035,2019-11-19,4476.37
P361e4b92d45c,CL0001036,2018-09-13,5024.97
P1fcbd0e0f1e0,CL0001036,2018-11-13,389.98
P1186163ece38,CL0001037,2019-08-06,8180.7
P01f1004b1a2f,CL0001037,2019-09-06,17365.92
Pb7b3e2605329,CL0001038,2024-07-19,12501.14
P2725dd7a4a1b,CL0001039,2018-12-08,1336.64
Pc392428ef061,CL0001039,2019-03-08,316.57
Pc38f9a5b2ba0,CL0001040,2019-07-10,19552.04
Pea0c599b7035,CL0001040,2019-11-10,226.73
Pb4eba3de4e0d,CL0001040,2021-07-10,6341.34
Pcf291888dff2,CL0001040,2021-08-10,1934.92
P4d241e8e2f0f,CL0001041,2019-06-11,2078.94
Pf5bfd28357dc,CL0001041,2019-08-11,4894.72
P1b46492d8599,CL0001041,2020-01-11,3387.58
Pbefa49b384b4,CL0001041,2020-05-11,1743.09
P2b98b4260529,CL0001042,2015-12-18,31.48
P21dce0097070,CL0001042,2016-01-18,2058.92
Pa09e172da29e,CL0001042,2016-09-18,2789.37
P17849c9d695b,CL0001042,2016-12-18,3751.33
P00a9a9f9873c,CL0001043,2016-01-26,395.21
P0030348165a5,CL0001043,2016-05-26,6827.29
P985b3bf82369,CL0001044,2018-08-23,8701.39
P7bc3d927ba6b,CL0001044,2018-09-23,900.45
Pb20fe79d9391,CL0001044,2018-11-23,2740.25
P3d2e38ce1c2f,CL0001044,2019-03-23,3833.63
Pc1719a26ac5d,CL0001044,2019-12-23,2837.47
P4897de6009fc,CL0001045,2018-07-27,11492.37
Paca81c607256,CL0001045,2019-07-27,3465.9
P132dddb7c713,CL0001045,2020-07-27,11426.02
P8883578cedfb,CL0001046,2024-10-24,1512.85
P39a2607e6fe0,CL0001047,2017-08-18,313.23
Pb7a49e640a09,CL0001047,2018-06-18,10646.68
P6ce9d410fe53,CL0001047,2018-09-18,3274.27
P1ba5144b23c0,CL0001048,2017-03-24,12018.66
P7c943cbe0536,CL0001049,2024-10-25,2618.72
P3a116d18d49e,CL0001050,2020-12-17,24103.78
P41df29f2220e,CL0001050,2021-06-17,23873.08
Pb4a6ae696024,CL0001051,2020-10-25,68.26
P305dac901dd5,CL0001051,2021-03-25,2491.45
P265ed18017a0,CL0001051,2021-04-25,2532.79
Pa885a1ee5885,CL0001052,2021-02-01,2509.28
P9433337b217e,CL0001052,2021-08-01,369.42
P250df1ae0331,CL0001052,2021-09-01,1081.36
P7407a43b183d,CL0001053,2019-06-17,6103.21
P90f2678445f2,CL0001053,2020-04-17,11711.51
P1b0852374593,CL0001054,2019-11-27,10042.53
P3f2cd0d6190e,CL0001054,2020-01-27,2892.77
P62391ef94873,CL0001054,2020-04-27,1249.1
Pa2708e9d7c29,CL0001055,2022-10-18,332.77
P22c3a3df27d3,CL0001055,2022-11-18,4018.39
P6db407e31193,CL0001055,2023-05-18,5158.94
P9d9666fdf0e9,CL0001056,2021-11-16,2879.81
P2681a28473d8,CL0001056,2022-05-16,70.53
P9062b2ddea16,CL0001056,2022-08-16,2630.1
P5d8f061f7223,CL0001057,2023-11-15,10555.69
P9d1f8bf05124,CL0001057,2024-07-15,822.17
Pfc5fac2450d7,CL0001058,2017-07-22,569.68
P94ebbd89ac7b,CL0001058,2017-09-22,158.35
P4d776aa332bd,CL0001058,2018-03-22,53.26
Pc4f9971a784b,CL0001059,2024-06-02,3809.25
P1231f016a58d,CL0001059,2024-07-02,5229.97
P52806725f684,CL0001059,2024-12-02,2367.12
P914601141005,CL0001060,2018-01-10,2064.84
Pdb564198993e,CL0001060,2018-11-10,964.43
P5abf58f81f56,CL0001061,2016-02-27,895.53
P8ac16509592b,CL0001061,2016-06-27,3117.24
P2366579177e1,CL0001062,2024-06-11,2191.64
P69f513de9ccc,CL0001062,2024-11-11,8390.88
Pe1287e7a6549,CL0001063,2024-01-18,3269.41
P5e9c8edb0b8e,CL0001064,2024-08-26,12461.26
P4069f569dda4,CL0001065,2024-07-20,11590.91
Paebb1bf2f284,CL0001066,2016-08-17,2054.99
P070a384b9431,CL0001066,2016-10-17,4585.14
P369d63854ee2,CL0001066,2017-03-17,480.79
P44c24ebccb59,CL0001066,2017-07-17,3029.66
Pb0d2c6bf3f1a,CL0001067,2024-08-06,8606.81
Pb14f2a669e35,CL0001067,2024-09-06,1053.88
P32380de869eb,CL0001068,2022-01-18,147.57
Pd76a87e70492,CL0001068,2022-02-18,611.63
P7aaa51a5fa6c,CL0001069,2024-08-05,3934.52
P5df08e4d1e97,CL0001069,2024-12-05,3674.75
P1d2af781c435,CL0001070,2024-09-10,7504.31
Pbca867185f27,CL0001070,2024-12-10,1500.36
P8461893c943b,CL0001071,2020-07-24,2670.28
P7e7bfd88783d,CL0001071,2021-01-24,14282.42
P7a32f356fc2e,CL0001071,2021-04-24,1100.64
P8c41ff070e04,CL0001072,2024-12-08,13328.63
Pc44620e1c674,CL0001073,2024-12-17,3199.18
P4a5748888fbc,CL0001074,2024-04-22,38499.6
P3b847b8c73c5,CL0001074,2024-06-22,7412.27
P15badfcd29ff,CL0001074,2024-07-22,28730.58
P82f541861cea,CL0001074,2024-12-22,18122.96
P04a133a8ca52,CL0001075,2020-06-15,5757.09
P34b4b0c7c154,CL0001076,2020-08-10,428.31
P15421afea5fc,CL0001076,2020-09-10,8007.7
P4048e047a9b9,CL0001076,2021-06-10,1469.11
P3c375e8cfd2a,CL0001077,2018-03-28,10947.71
P99f422166c99,CL0001077,2018-06-28,11675.13
Pb6f116d69e93,CL0001078,2016-12-09,10484.88
P695f41b33598,CL0001078,2017-05-09,5165.08
P4cdc6d06740a,CL0001079,2022-05-15,7436.16
P96d3cc9f46e1,CL0001079,2022-12-15,10252.28
P62f3552a1795,CL0001079,2023-02-15,232.09
P5a8f7a66b7f5,CL0001079,2023-03-15,4400.34
P6730468958b2,CL0001080,2021-06-04,112.01
Pd8d1b67a3349,CL0001080,2021-10-04,673.36
P32d574675be8,CL0001080,2022-06-04,2438.24
P4b30a30edaae,CL0001080,2022-07-04,7303.02
P0193f6e50a95,CL0001080,2023-06-04,1271.77
Pe843c2dc2b7a,CL0001081,2021-01-09,583.44
P89b3c927085f,CL0001081,2021-05-09,859.55
Pca5fe6815434,CL0001081,2021-07-09,716.75
Pe42fdaa5d2e9,CL0001082,2021-06-16,4153.97
P168cbe4c9993,CL0001082,2021-09-16,16959.44
Pa9c356eb8f80,CL0001083,2021-05-07,9187.1
P5f9c0f07b6bc,CL0001083,2021-10-07,15579.39
P1b220f444bf9,CL0001084,2022-05-26,532.64
P32d177805c53,CL0001084,2022-07-26,4177.5
Pabcaa01f4095,CL0001084,2022-12-26,807.27
Pe5988184b7d8,CL0001085,2023-05-21,8636.79
P13dd50558982,CL0001085,2023-09-21,2051.7
Pbf0c039fbfba,CL0001086,2023-09-01,4210.24
P1d1e670fde68,CL0001086,2023-11-01,1765.37
P08ae9af557df,CL0001086,2023-12-01,5060.18
P917e3e975010,CL0001087,2024-01-05,8209.98
Pf581a6ddc463,CL0001087,2024-09-05,2617.09
P2cba0d471513,CL0001088,2024-08-19,10951.2
P0742c4bac2b1,CL0001088,2024-09-19,1659.85
Pea4bd9ee095b,CL0001088,2024-10-19,4808.42
P886daf150726,CL0001089,2024-11-10,6059.82
P275266c23a4d,CL0001089,2024-12-10,2454.88
Pf9a640f450a0,CL0001090,2024-05-01,206.98
P610773538245,CL0001090,2024-11-01,1487.45
P254a736d09ff,CL0001091,2023-03-23,617.96
P6fa53424502e,CL0001091,2023-05-23,333.55
P13ff09a9f2d9,CL0001092,2024-02-23,1598.07
Pc40539638d3c,CL0001093,2020-05-17,2618.06
Pddabbcae4a20,CL0001093,2021-02-17,1541.57
P1ad66eb1fbe6,CL0001093,2021-05-17,1429.59
Pd4f2a59b5f2f,CL0001093,2021-08-17,2109.97
Pdb616986107d,CL0001094,2018-11-08,2326.44
Peb5b1b9c0af1,CL0001095,2017-11-20,4586.19
Pe06e11ab14ba,CL0001095,2017-12-20,2072.64
P57675d1a3a9f,CL0001095,2018-09-20,7149.53
Pe58c530dae76,CL0001095,2018-10-20,7986.2
P83feb2666c4c,CL0001097,2019-12-06,5576.56
Paafa0d7adeaf,CL0001097,2020-02-06,7351.92
P4fe043716667,CL0001098,2019-06-12,1377.06
Pdc4025432a7b,CL0001099,2019-10-02,1373.42
Pa4a09ada04fd,CL0001099,2020-04-02,18064.71
P875a7cb2e25f,CL0001100,2016-08-22,2863.54
P548fbf0e261c,CL0001100,2016-09-22,1141.16
P19b21023478a,CL0001100,2017-03-22,13045.44
Pd8171dfaddd3,CL0001101,2023-08-23,1161.77
P10b6f4ae783a,CL0001101,2023-10-23,838.34
P1dad90f0345b,CL0001101,2023-11-23,5405.62
P2ec2d7952ed8,CL0001101,2024-06-23,6391.0
P9475260e96a1,CL0001102,2019-03-09,7464.33
Pef25b88031b4,CL0001102,2020-07-09,7111.61
Pdfa9aa193692,CL0001102,2021-02-09,1339.9
P9464acd9dccf,CL0001103,2016-08-05,8945.01
P71a38783453f,CL0001103,2016-09-05,2079.23
P438c38a42044,CL0001103,2017-01-05,4151.91
Pfe7270183eaa,CL0001103,2017-09-05,4254.26
Pb0e2feb067df,CL0001103,2018-02-05,190.24
P700b1b0369a2,CL0001104,2016-07-07,738.13
Pe43d941b2b1e,CL0001104,2016-10-07,1049.74
P4463f045ce95,CL0001105,2022-10-18,355.94
Pbdbfe3aa3870,CL0001105,2023-04-18,8467.13
Pc4551aef76f8,CL0001105,2023-08-18,5741.74
P0119cbce2f34,CL0001106,2022-09-27,1111.06
P6353b67f2e63,CL0001106,2022-11-27,597.53
P30cb12c6613e,CL0001107,2024-02-04,416.67
P3ef9ad7cba9e,CL0001107,2024-04-04,21044.15
Pae02226d173d,CL0001108,2017-01-06,11730.89
P6da348be627a,CL0001108,2017-06-06,3085.0
P1121ec68ac0e,CL0001108,2017-10-06,3093.19
P62e6816c527a,CL0001108,2017-12-06,932.07
P539552719f86,CL0001111,2021-06-01,10600.04
Pffdd4bd823ce,CL0001111,2021-10-01,3395.13
P8c1fc442137d,CL0001112,2021-03-10,2836.6
P1d315a2a2ce7,CL0001112,2021-05-10,0.83
P1f1e1cf68a35,CL0001112,2021-11-10,153.81
P06eec5851cbf,CL0001112,2022-04-10,4975.99
P49cb5b20c39c,CL0001113,2024-03-22,1360.67
P87b69358f443,CL0001113,2024-09-22,237.3
P884799fe2c3e,CL0001113,2024-12-22,1362.74
P9095bfd0de4e,CL0001114,2024-05-01,554.53
P72f7f467e212,CL0001114,2024-11-01,2757.2
Pd8a19a26e3b6,CL0001116,2022-02-13,16.66
Pf390d24b9cdc,CL0001116,2022-03-13,1747.51
P94e2fe8cd41d,CL0001117,2022-05-27,3344.3
P77cfccfad10a,CL0001117,2022-12-27,7554.3
Pc09f6fb81ace,CL0001118,2022-01-23,3211.7
Pb532ba376486,CL0001118,2022-03-23,340.42
Peee2bb7af03f,CL0001119,2019-03-23,6112.34
P61e2d1ad14a7,CL0001119,2021-02-23,10459.01
